creators,date,ol_id,publisher,title,trove_url,version_id,work_id
Rifki Rosyad,2006,OL25555870M,Canberra ANU E Press,"A quest for true Islam a study of the Islamic resurgence movement among the youth in Bandung, Indonesia Rifki Rosyad",https://trove.nla.gov.au/version/209822754,209822754,34511372
Tom Parry,2006,OL23097010M,London Nicholas Brealey Pub.,Thumbs up Australia : hitchhiking the outback Tom Parry.,https://trove.nla.gov.au/version/249138771,249138771,34523894
Tom Parry,2006,OL9001570M,Nicholas Brealey Publishing,Thumbs Up Australia Hitching the OutbackPaperback,https://trove.nla.gov.au/version/260745955,260745955,34523894
Helen Gilbert 1956-,uuuu,OL22750978M,BASINGSTOKE PALGRAVE MACMILLAN,PERFORMANCE AND COSMOPOLITICS: CROSS-CULTURAL TRANSACTIONS IN AUSTRALASIA.,https://trove.nla.gov.au/version/208051010,208051010,34526000
Petr Patrushev,2005,OL16213914M,Sankt-Peterburg Neva,Prigovoren k rasstrelu Petr Patrushev.,https://trove.nla.gov.au/version/253377493,253377493,34537765
Trish Payne,2007,OL16876049M,"Carlton, Vic Melbourne University Press",War and words the Australian press and the Vietnam War Trish Payne.,https://trove.nla.gov.au/version/208111072,208111072,34545196
Wei Li,2006,OL8161917M,University of Hawaii Press,From Urban Enclave to Ethnic Suburb New Asian Communities in Pacific Rim CountriesHardcover,https://trove.nla.gov.au/version/250934334,250934334,34549645
Rhyll McMaster 1947-,2008,OL23142634M,New York Marion Boyars,Feather man by Rhyll McMaster.,https://trove.nla.gov.au/version/249132426,249132426,34561136
Leo Dobes|Australia and New Zealand School of Government,2006,OL25559223M,Canberra ANU E Press,Managing consultants a practical guide for busy public sector managers Leo Dobes,https://trove.nla.gov.au/version/209857674,209857674,34568751
Greg Lockhart,2007,OL25553216M,"Crows Nest, N.S.W Allen & Unwin",The minefield an Australian tragedy in Vietnam Greg Lockhart,https://trove.nla.gov.au/version/209755291,209755291,34571767
Allaine Cerwonka,2007,OL7415753M,University Of Chicago Press,Improvising Theory Process and Temporality in Ethnographic Fieldwork,https://trove.nla.gov.au/version/208149359,208149359,34594843
"Farmingdale, Me.|Webster, Henry Sewall, 1845- ed.|Stilphen, Asbury Coke, 1842- joint ed.|Maine Historical Society.",1909,OL7011832M,"Gardiner, b The Reporter journal press","Vital records of Farmingdale, Maine, to the year, 1892. Editor, Henry Sewall Webster, A. M.; committee on publication, Asbury Coke Stilphen. Pub. under authority of the Maine historical society.",https://trove.nla.gov.au/version/261838120,261838120,34597334
"Pat Yale 1954-|Ham, Anthony.|Greenway, Paul.",2001,OL22996732M,Melbourne Australia Lonely Planet,"Iran Pat Yale, Anthony Ham, Paul Greenway.",https://trove.nla.gov.au/version/208044814,208044814,34614996
Jason E. Hammond 1862-|Michigan.,1904,OL7003124M,"Lansing, Mich The Hammond publishing co., limited",The school law of Michigan. By Jason E. Hammond.,https://trove.nla.gov.au/version/50122523,50122523,3461589
Jason E. Hammond 1862-1957|Michigan,1895,OL24349625M,Lansing R. Smith,The school law of Michigan,https://trove.nla.gov.au/version/50128498,50128498,3461589
"Suzanne Williams 1953-|Gonzales, Chuck",2009,OL25549822M,"Pymble, NSW HarperCollins e-books","The gigantic, genuine genie by Suzanne Williams ; illustrated by Chuck Gonzales /",https://trove.nla.gov.au/version/209687470,209687470,34643570
"Malcolm Porter|Lye, Keith",2002,OL24744867M,"[Austin, TX] Raintree Steck-Vaughn",Australia and Oceania Malcolm Porter and Keith Lye,https://trove.nla.gov.au/version/117790969 168624303,117790969 168624303,34661809
"Malcolm Porter|Lye, Keith.",2002,OL3941666M,"[Austin, TX] Raintree Steck-Vaughn",Australia and Oceania Malcolm Porter and Keith Lye.,https://trove.nla.gov.au/version/117790969 168624303,117790969 168624303,34661809
South Australia. Central Board of Health,1909,OL26362085M,Adelaide,Report on diphtheria at Walkerville,https://trove.nla.gov.au/version/250935562,250935562,34662617
Tully Williams,2007,OL22519466M,"Collingwood, Vic Landlinks","Working sheep dogs a practical guide to breeding, training and handling Tully Williams.",https://trove.nla.gov.au/version/207949016,207949016,34666713
"Dina Matty|Richardson, Mark",2004,OL24937325M,"Dingley, Vic Hinkler",Simply ball & band Dina Matty & Mark Richardson,https://trove.nla.gov.au/version/171444191,171444191,34669295
"George Edwards Players|Wood, Henry, Mrs., 1814-1887",uuuu,OL25465625M,Australia Columbia,Lord Oakburn's daughters,https://trove.nla.gov.au/version/209812127,209812127,34682428
Andy Bull 1956-,1992,OL1744183M,New York A.A. Knopf,Learn mountain biking in a weekend Andy Bull ; photography by Philip Gatward.,https://trove.nla.gov.au/version/216666786,216666786,34683244
"Steele, Peter 1939-",1992,OL1475130M,Melbourne New York,Peter Porter Peter Steele.,https://trove.nla.gov.au/version/223438311,223438311,34684731
Merlinda C. Bobis,2001,OL3942746M,San Francisco Aunt Lute Books,The kissing a collection of short stories Merlinda Bobis.,https://trove.nla.gov.au/version/250940314,250940314,34699656
"Salerno, Joseph.",2001,OL3962922M,Australia Wadsworth/Thomson Learning,On Frege Joseph Salerno.,https://trove.nla.gov.au/version/250903007,250903007,34704733
Peimin Ni,2002,OL18121928M,Australia Wadsworth/Thomson Learning,On Reid Peimin Ni,https://trove.nla.gov.au/version/250901608,250901608,34713956
Martin Chatterton,2009,OL23147537M,"Atlanta, Ga Peachtree Publishers",The Brain finds a leg written by Martin Chatterton.,https://trove.nla.gov.au/version/259098504,259098504,34715046
Phillip W. Hughes 1926-,2007,OL22531161M,"Camberwell, Vic ACER Press",Opening doors to the future stories of prominent Australians and the influence of teachers Phillip Hughes.,https://trove.nla.gov.au/version/207774067,207774067,34716479
"Julia Wilson|Gibson, Margaret|Kasepuu, Ester",1999,OL24390392M,"[Neutral Bay, N.S.W Ortega]",My dinosaur adventure written by Julia Wilson & Margaret Gibson ; illustrated by Matthew Aston,https://trove.nla.gov.au/version/50605882,50605882,34724562
,2006,OL26329687M,"Wingfield, S. Aust Callistemon Books","God's gift over 100 studs, stallions and dreamboats from the 70s and 80s",https://trove.nla.gov.au/version/249126760,249126760,34731628
,2009,OL24312228M,Sydney Allen & Unwin Pty Ltd,101 Ways to Build a Successful Network Marketing BusinesseBook,https://trove.nla.gov.au/version/209858075,209858075,34739749
"Andrew Griffiths 1966-|Toms, Wayne",2008,OL25016748M,"Crows Nest, NSW Allen & Unwin",101 ways to build a successful network marketing business Andrew Griffiths and Wayne Toms,https://trove.nla.gov.au/version/208182813,208182813,34739749
,2006,OL25293411M,"Melbourne, Australia re.press",The Praxis of Alain Badiou,https://trove.nla.gov.au/version/180770851,180770851,34742136
Hamish Maxwell-Stewart,2008,OL23043284M,"Crows Nest, N.S.W Allen & Unwin","Closing hell's gates the death of a convict station author, Hamish Maxwell-Stewart.",https://trove.nla.gov.au/version/207871759,207871759,34746536
"Brown, A. J.|Australian National University",2007,OL25561287M,Canberra ANU E Press,"Federalism and regionalism in Australia new approaches, new institutions? edited by A. J. Brown ...",https://trove.nla.gov.au/version/209872314,209872314,34747971
Steve Strevens,2006,OL25551898M,"Crows Nest, N.S.W Allen & Unwin",Slow river a journey down the Murray,https://trove.nla.gov.au/version/209726596,209726596,34748875
Jenny Walker,2010,OL26275169M,"Footscray, Vic Lonely Planet","Oman, UAE & Arabian Peninsula",https://trove.nla.gov.au/version/247422921,247422921,34771081
"Jenny Walker|Walker, Jenny.|Linzee Gordon, Frances, 1966-",2007,OL23104377M,"Footscray, Vic Lonely Planet","Oman, UAE & Arabian Peninsula Jenny Walker ... [et al.].",https://trove.nla.gov.au/version/165650568,165650568,34771081
Louis Becke 1855-1913,1987,OL2100534M,London KPI,Pacific tales by Louis Becke ; introduction by Kaori O'Connor.,https://trove.nla.gov.au/version/257100104,257100104,3477127
"Bedford, David 1969-|Worthington, Leonie",2008,OL26329229M,"Surry Hills, N.S.W Little Hare Books",Babies David Bedford and Leonie Worthington,https://trove.nla.gov.au/version/249137393,249137393,34785217
Benjamin Black 1945-,2001,OL3581247M,Melbourne Lonely Planet,Breaking ranks turbulent travels in the promised land Ben Black.,https://trove.nla.gov.au/version/251735854,251735854,34785614
Maurie Howe 1927-,2005,OL25554410M,"Camberwell, Vic ACER Press",Developing helping skills Maurice A. Howe /,https://trove.nla.gov.au/version/209813372,209813372,34792202
,1916,OL6588706M,"London, New York [etc] Cassell",The Anzac book written and illustrated in Gallipoli by the men of Anzac for the benefit of patriotic funds connected with the A. & N.Z.A.C.,https://trove.nla.gov.au/version/262152408,262152408,34794078
John Mason,2004,OL7625568M,CSIRO Publishing,Nursery Management,https://trove.nla.gov.au/version/217905247 261296491 261858809,217905247 261296491 261858809,34794525
David Nettelbeck,2005,OL18585102M,"Camberwell, Vic ACER Press","Computers, thinking and learning inspiring students with technology David Nettelbeck.",https://trove.nla.gov.au/version/259801819,259801819,34797927
Wadsworth/Thomson Learning (Firm),2000,OL6891103M,Australia Wadsworth/Thomson Learning,Wadsworth classic readings in sociology.,https://trove.nla.gov.au/version/260757553,260757553,34799155
Barbara Marie Brewster 1944-,1991,OL1461826M,"Portland, Or Four Winds",Down under all over a love affair with Australia by Barbara Marie Brewster.,https://trove.nla.gov.au/version/260748112,260748112,34800530
"Monash, John Sir 1865-1931",1920,OL6626002M,London Hutchinson & Co.,The Australian victories in France in 1918 by Lieutenant-General Sir John Monash ... with 9 folding maps in colour and 31 illustrations.,https://trove.nla.gov.au/version/209689425,209689425,3480585
"Kelly, Paul 1947-",2008,OL25550905M,"Crows Nest, N.S.W Allen & Unwin",The Hawke ascendancy a definitive account of its origins and climax 1972-1983 Paul Kelly,https://trove.nla.gov.au/version/209803812,209803812,34815540
Marcia Nahikian Nelms,2011,OL25066243M,Australia Wadsworth/Thomson,Nutrition therapy and pathophysiology Marcia N. Nelms ... [et al.].,https://trove.nla.gov.au/version/207998288,207998288,34847793
Mara Vorhees,2006,OL8907393M,Lonely Planet Publications,Lonely Planet Costa RicaPaperback,https://trove.nla.gov.au/version/262150236,262150236,34848951
Rob Rachowiecki 1954-|Lonely Planet Publications (Firm),2002,OL23071732M,"Melbourne, Vic Lonely Planet",Costa Rica Rob Rachowiecki.,https://trove.nla.gov.au/version/223441169,223441169,34848951
Rob Rachowiecki 1954-,2000,OL8314895M,Lonely Planet Publications,Lonely Planet Costa RicaPaperback,https://trove.nla.gov.au/version/261834013,261834013,34848951
Rob Rachowiecki 1954-,1997,OL8314612M,Lonely Planet Publications,Lonely Planet Costa RicaPaperback,https://trove.nla.gov.au/version/262149912,262149912,34848951
"Ham, Anthony",2006,OL17212434M,"Victoria, Australia Lonely Planet Publications",West Africa Anthony Ham ... [et al.],https://trove.nla.gov.au/version/180772925,180772925,34849164
"Mara Vorhees|Spelman, John.|Grant, Kimberly, 1961-",2007,OL19683027M,"Footscray, Vic Lonely Planet",Boston.,https://trove.nla.gov.au/version/207841630,207841630,34854081
Scott D. Watson 1974-,2009,OL22696103M,"Milton Park, Abingdon, Oxon Routledge",The securitization of humanitarian migration digging moats and sinking boats Scott D. Watson.,https://trove.nla.gov.au/version/207793448,207793448,34856917
Tania James,2009,OL22696622M,New York Alfred A. Knopf,Atlas of unknowns Tania James.,https://trove.nla.gov.au/version/210072853,210072853,34857648
Steven Matthews 1961-,2001,OL3946573M,Manchester Manchester University Press,Les Murray Steven Matthews.,https://trove.nla.gov.au/version/261851488,261851488,34858656
Emma Tennant,2001,OL6788163M,New York Henry Holt,Sylvia and Ted a novel Emma Tennant.,https://trove.nla.gov.au/version/175098937,175098937,34868687
"John Halligan|Wills, Jules., joint author",2008,OL25534825M,[S.l.] ANU E Press,"The Centrelink Experiment Innovation in Service Delivery John Halligan, Jules Wills :",https://trove.nla.gov.au/version/261087981,261087981,34868960
Craig Silvey 1982-,2011,OL24913733M,New York Alfred A. Knopf,Jasper Jones a novel by Craig Silvey,https://trove.nla.gov.au/version/247420511,247420511,34869411
Craig Silvey 1982-,2011,OL24566196M,New York Alfred A. Knopf,Jasper Jones a novel Craig Silvey,https://trove.nla.gov.au/version/260747349,260747349,34869411
"Russell-Smith, Jeremy.|Whitehead, Peter J.|Cooke, Peter.",2009,OL24079802M,"Collingwood, Vic CSIRO Pub.","Culture, ecology, and economy of  fire management in North Australian Savannas rekindling the Wurrk tradition Jeremy Russell-Smith, Peter Whitehead, Peter Cooke.",https://trove.nla.gov.au/version/208063466,208063466,34872577
United States. Dept. of the Interior|United States.   Dept. of Agriculture,1977,OL25364135M,Washington Dept. of Agriculture,Study of fees for grazing livestock on Federal lands a report from the Secretary of the Interior and the Secretary of the Agriculture,https://trove.nla.gov.au/version/183590412,183590412,3487674
"Charles Turley|Scott, Robert Falcon, 1868-1912",1914,OL25462061M,London G. Bell,"The voyages of Captain Scott retold from 'The Voyage of the ""Discovery""' and 'Scott's Last Expedition' by Charles Turley ; with an introduction by J.M. Barrie",https://trove.nla.gov.au/version/260718373,260718373,3487937
"John Oren Reed 1856-1916|Guthe, Karl Eugen, 1866-1915",1915,OL7083795M,"Ann Arbor, Mich G. Wahr",A manual of physical measurements by John O. Reed ... and Karl E. Guthe ..,https://trove.nla.gov.au/version/260752919,260752919,3488331
BioDun J. Ogundayo|Arlin C. Migliazzo (Editor)|Pierette C. Christianne-Lovrien (Translator),2002,OL8746681M,Susquehanna University Press,Lands of True and Certain Bounty The Geographical Theories and Colonization Strategies of Jean Pierre PurryHardcover,https://trove.nla.gov.au/version/260740323,260740323,34886258
Kym Anderson|University of Adelaide,2009,OL25204003M,Adelaide University of Adelaide Press,Australia's economy in its international context the Joseph Fisher lectures edited by Kym Anderson,https://trove.nla.gov.au/version/207772481,207772481,34896704
"Judith Gill 1942-|Howard, Sue",2009,OL25255490M,"Camberwell, Vic ACER Press","Knowing our place children talking about power, identity, and citizenship Judith Gill and Sue Howard",https://trove.nla.gov.au/version/207834989,207834989,34897494
Barry J. Ford 1946-,1994,OL832456M,"North Perth, Australia Halcyon Press",SmokeScreen a guide to the personal risks and global effects of the cigarette habit Barry J. Ford.,https://trove.nla.gov.au/version/256439700,256439700,34905537
"Richard Everist|Murray, Jon.",1993,OL24220184M,"Hawthorn, Vic., Australia Lonely Planet Publications","South Africa, Lesotho & Swaziland, a travel survival kit Richard Everist, Jon Murray.",https://trove.nla.gov.au/version/49245362,49245362,34943053
"Pangestu, Mari.|Song, Ligang.|ANU E Press.",2007,OL22504687M,Canberra Asia Pacific Press,Japan's future in East Asia and the Pacific in honour of Professor Peter Drysdale Mari Pangestu and Ligang Song (EDS).,https://trove.nla.gov.au/version/207810140,207810140,34943979
"Kate Barclay 1969-|Cartwright, Ian",2007,OL22518133M,"Canberra, ACT Asia Pacific Press",Capturing wealth from tuna case studies from the Pacific Kate Barclay with Ian Cart[w]right..,https://trove.nla.gov.au/version/208055634,208055634,34944101
,2010,OL26037790M,Lonely Planet,San Francisco City Guide,https://trove.nla.gov.au/version/253373064,253373064,34950375
"United States. Bureau of the Census|Steuart, William Mott, 1861-|Hartley, Eugene Fuller, 1879-",1918,OL6621122M,Washington Govt. Print. Off.,"Census of manufactures, 1914 prepared under the supervision of W. M. Steuart, Chief Statistician for Manufactures.",https://trove.nla.gov.au/version/49200074,49200074,3495406
